Record ID,Date,Department,Employee ID,Gender,Age,Service type,Patients handled,Revenue USD,Cost USD,Waiting time,Satisfaction_score
284,20/12/2024,Radiology,E1172,Male,63,Consultation,36,1269.94,647.79,83.6,1.3
285,07/08/2024,Orthopedics,E1979,Male,28,Surgery,10,8586.47,5560.37,60.3,3.37
286,17/09/2024,Oncology,E1781,Female,22,Surgery,47,8334.47,4783.19,83,3.26
287,06/06/2024,Orthopedics,E1798,Male,64,Consultation,17,3036.77,2548.81,96.7,3.63
288,08/11/2024,Outpatient,E1489,Female,32,Therapy,24,8580.53,7153.13,86.5,4.35
289,30/07/2024,Orthopedics,E1370,Female,62,Diagnostics,40,7125.98,5273.73,76.1,4.01
290,06/01/2024,Oncology,E1293,Male,51,Consultation,23,2006.75,1686.54,105.3,1.12
291,09/06/2024,Pediatrics,E1161,Male,47,Surgery,20,8345.26,3875.83,43.5,3.97
292,16/08/2024,Pediatrics,E1625,Male,30,Surgery,7,2027.22,1639.99,100.7,3.03
293,01/10/2024,Orthopedics,E1487,Male,45,Therapy,10,560.67,304.73,75.9,4.92
294,02/08/2024,Orthopedics,E1640,Male,23,Consultation,37,6502.23,3445.54,77.9,3.16
295,08/06/2024,Oncology,E1026,Male,25,Diagnostics,5,7908.53,3586.44,92.5,3.17
296,26/05/2024,Outpatient,E1196,Female,44,Surgery,30,9648.42,5508.63,77.8,4.73
297,07/03/2024,Outpatient,E1550,Male,63,Follow-up,5,1473.84,1280.2,84.1,1.27
298,20/03/2024,Cardiology,E1794,Male,52,Therapy,38,3359.15,2533.09,12.7,3.33
299,26/01/2024,Pediatrics,E1452,Female,26,Diagnostics,17,3785.89,2689.71,10.3,4.49
300,16/04/2024,Emergency,E1649,Female,23,Follow-up,13,9748.15,8621.64,91.2,1.52
301,18/11/2024,Outpatient,E1137,Male,28,Follow-up,17,7703.5,3176.1,7.5,2.29
302,09/01/2024,Emergency,E1811,Female,33,Therapy,17,5142.11,4037.6,83.6,2.78
303,03/02/2024,Cardiology,E1941,Male,46,Surgery,21,3099.45,2785.05,54,2.81
304,23/02/2024,Oncology,E1710,Male,33,Follow-up,22,2054.43,1638.21,84.8,1.88
305,03/01/2024,Oncology,E1865,Female,50,Therapy,49,1282.62,949.46,80.3,2.09
306,14/12/2024,Cardiology,E1764,Female,22,Diagnostics,31,9533.2,4533.31,54.7,4.77
307,11/01/2024,Cardiology,E1100,Female,61,Diagnostics,15,4487.41,3227.63,50.7,2.1
308,19/11/2024,Outpatient,E1829,Male,34,Diagnostics,30,9847.79,5954.63,107.8,1.92
309,26/07/2024,Outpatient,E1177,Female,65,Diagnostics,35,2524.49,1049.09,79.9,2.47
310,04/04/2024,Outpatient,E1137,Male,35,Follow-up,50,8711.4,5545.72,116.3,1.74
311,15/07/2024,Pediatrics,E1056,Male,53,Therapy,50,8751.92,6899.12,93.7,4.38
312,03/04/2024,Radiology,E1929,Female,34,Follow-up,5,7729.73,5512.15,20.1,1.13
313,22/10/2024,Cardiology,E1920,Female,43,Follow-up,9,9248.05,6550.63,96.6,2.93
314,03/08/2024,Orthopedics,E1691,Female,58,Diagnostics,48,1614.43,746.82,83.8,2.72
315,30/08/2024,Orthopedics,E1113,Male,50,Therapy,13,2404.98,1553.13,12.4,3.33
316,12/04/2024,Radiology,E1795,Female,22,Consultation,34,3055.44,2440.62,40.7,2.82
317,12/04/2024,Cardiology,E1287,Female,26,Diagnostics,43,610.4,266.27,50.1,2.92
318,30/03/2024,Oncology,E1523,Female,45,Surgery,31,6200.2,3384.26,84.9,4.44
319,08/03/2024,Cardiology,E1833,Male,55,Follow-up,42,7908.58,3320.1,60.3,1.42
320,22/08/2024,Outpatient,E1811,Female,38,Follow-up,27,2799.43,2500.82,21.4,3
321,29/11/2024,Radiology,E1047,Female,26,Consultation,37,6372.48,4787.21,69.4,1.04
322,04/01/2024,Outpatient,E1146,Female,35,Surgery,49,3601.38,2372.79,15.1,2.4
323,31/10/2024,Pediatrics,E1688,Male,23,Diagnostics,25,815.43,358.21,50.6,1.53
324,04/05/2024,Outpatient,E1259,Male,27,Diagnostics,36,5891.64,4387.7,97.1,1.8
325,28/11/2024,Oncology,E1126,Male,61,Follow-up,16,2091.08,945.76,78.2,3.83
326,25/01/2024,Radiology,E1113,Male,45,Follow-up,33,800.07,694.55,11,3.17
327,02/04/2024,Pediatrics,E1309,Female,32,Diagnostics,25,7236.07,6045.62,87.1,4.21
328,24/04/2024,Radiology,E1550,Female,56,Diagnostics,31,3724.78,3007.43,14.2,4.58
329,14/05/2024,Radiology,E1147,Female,60,Surgery,33,5702.13,4611.02,57,3.57
330,06/09/2024,Oncology,E1242,Male,52,Follow-up,33,5500.83,4212.51,14.4,1.24
331,25/02/2024,Emergency,E1482,Female,34,Surgery,35,2847.48,1366.14,105.3,1.88
332,30/09/2024,Radiology,E1952,Male,32,Diagnostics,11,9770.72,5554.15,25.9,4.16
333,27/05/2024,Orthopedics,E1726,Female,51,Surgery,27,6757.72,4386.42,68.9,3.88
334,27/02/2024,Orthopedics,E1036,Female,37,Therapy,26,2670.32,2398.39,117.1,3.6
335,02/08/2024,Pediatrics,E1330,Male,32,Follow-up,5,2395.65,1773.05,13.3,1.12
336,11/11/2024,Pediatrics,E1679,Female,45,Follow-up,23,2947.99,1861.1,104.9,3.91
337,13/11/2024,Cardiology,E1755,Female,41,Consultation,22,7555.71,4629.74,44.8,2.48
338,15/07/2024,Pediatrics,E1625,Male,27,Surgery,7,9882.67,4151.26,104.7,3.31
339,22/01/2024,Pediatrics,E1888,Female,64,Consultation,32,4666.85,3559.07,61,4.49
340,22/03/2024,Oncology,E1881,Male,58,Therapy,17,9056.67,5532.36,36.8,3.37
341,29/08/2024,Pediatrics,E1822,Male,46,Consultation,11,9167.45,4632.6,76.6,3.53
342,12/02/2024,Outpatient,E1022,Male,35,Surgery,19,7464.57,3476.88,87.3,4.64
343,28/12/2024,Pediatrics,E1695,Male,61,Surgery,43,2206.99,1144.92,116.7,1.72
344,20/07/2024,Cardiology,E1754,Male,43,Consultation,11,8616.66,5567.56,33.4,4.48
345,01/12/2024,Pediatrics,E1370,Female,53,Follow-up,5,4730.4,3109.81,46.3,3.37
346,22/12/2024,Oncology,E1425,Female,58,Therapy,16,2053.48,1222.93,116.5,2.03
347,20/04/2024,Radiology,E1183,Male,46,Follow-up,24,6739,3791.33,93.9,1.52
348,17/06/2024,Emergency,E1961,Female,62,Therapy,33,9713.3,6089.22,32.1,1.29
349,05/06/2024,Cardiology,E1494,Female,49,Surgery,46,2112.7,1394.14,43.8,4.32
350,15/10/2024,Outpatient,E1508,Male,62,Follow-up,20,4593.43,2408.6,76,3.83
351,25/02/2024,Oncology,E1621,Female,65,Consultation,10,2086.9,1009.66,9.2,3.95
352,31/08/2024,Orthopedics,E1739,Female,47,Consultation,47,6806.14,4337.66,102.1,4.22
353,07/05/2024,Outpatient,E1096,Female,36,Therapy,32,6060.87,5055.59,28.7,1.45
354,15/08/2024,Pediatrics,E1622,Female,33,Consultation,9,3062.62,1312.47,66.1,4.75
355,03/08/2024,Orthopedics,E1332,Male,56,Follow-up,8,873.76,402.85,57,4.74
356,28/07/2024,Oncology,E1392,Female,44,Consultation,37,3503.48,2289.94,9.8,1.59
357,21/06/2024,Oncology,E1085,Female,62,Diagnostics,27,9872.99,8713.5,5.6,4.81
358,28/05/2024,Emergency,E1439,Female,56,Diagnostics,5,6571.64,5480.48,57.3,3.06
359,12/10/2024,Oncology,E1366,Female,37,Surgery,9,5144.04,3772.8,21.1,1.12
360,23/07/2024,Radiology,E1733,Female,61,Consultation,46,3425.33,2577.01,28.2,3.69
361,10/03/2024,Emergency,E1005,Male,22,Follow-up,34,9714.16,4341.75,82.3,2.78
362,03/12/2024,Outpatient,E1621,Male,46,Consultation,10,8747.35,4273.74,84.7,4.35
363,21/07/2024,Outpatient,E1056,Female,60,Consultation,28,9473.84,7026.03,62.2,3.47
364,03/05/2024,Radiology,E1109,Female,28,Surgery,20,8754.6,5999.57,8.5,4.72
365,11/01/2024,Radiology,E1688,Male,28,Surgery,34,7050.5,5205.08,29.8,3.64
366,25/07/2024,Emergency,E1424,Female,35,Consultation,9,4241.71,3077.85,17.3,3.63
367,14/07/2024,Pediatrics,E1489,Male,59,Diagnostics,13,9994.43,4238.7,117.4,2.63
368,25/01/2024,Radiology,E1127,Male,31,Surgery,20,8772.16,6940.47,70.2,3.95
369,11/05/2024,Pediatrics,E1395,Female,39,Diagnostics,18,8845.9,5325.85,42.6,3.67
370,16/09/2024,Radiology,E1388,Female,31,Therapy,41,8174.54,6385.48,96.7,2.74
371,27/12/2024,Emergency,E1117,Female,50,Therapy,18,8269.43,3804.8,67.6,1.02
372,18/05/2024,Emergency,E1692,Male,56,Follow-up,19,3583.57,2090.05,50.6,3.78
373,06/06/2024,Oncology,E1599,Female,46,Follow-up,40,4191.3,2616.82,32.3,2.49
374,12/12/2024,Radiology,E1569,Female,26,Surgery,42,2659.06,1160.94,74.4,3.67
375,26/03/2024,Cardiology,E1048,Female,24,Consultation,50,6385.16,4033.81,48.7,4.45
376,20/11/2024,Oncology,E1582,Female,42,Consultation,39,5431.28,3473.8,7.9,2.36
377,05/12/2024,Cardiology,E1345,Male,37,Surgery,33,4111.86,2464.7,71.7,3.13
378,30/12/2024,Pediatrics,E1549,Female,26,Diagnostics,34,6275.1,4909.9,98.5,3.87
379,22/02/2024,Oncology,E1186,Male,35,Therapy,8,9577.48,3918.3,27.5,1.03
380,26/10/2024,Oncology,E1696,Male,25,Therapy,33,6651.01,5646.81,33,4.71
381,13/01/2024,Oncology,E1282,Male,52,Consultation,23,1072.54,930.13,45.4,1.41
382,14/10/2024,Orthopedics,E1215,Female,49,Therapy,6,5115.78,2703.12,37.8,2.23
383,16/05/2024,Pediatrics,E1974,Male,52,Consultation,26,8128.75,5442.85,40.8,3.44
384,17/03/2024,Orthopedics,E1137,Male,51,Surgery,14,7303.43,3916.92,52.6,1.49
385,23/01/2024,Pediatrics,E1416,Female,36,Follow-up,23,2220.92,1644.72,25.9,3.1
386,06/01/2024,Oncology,E1563,Male,63,Therapy,48,7235.94,3281.05,70.2,2.03
387,03/12/2024,Pediatrics,E1520,Female,56,Therapy,35,9647.81,6191.7,97.7,3.2
388,31/01/2024,Oncology,E1509,Male,33,Consultation,25,912.42,653.82,114.4,3.41
389,22/08/2024,Pediatrics,E1551,Female,52,Therapy,14,8282.29,6974.54,31.2,1.85
390,06/03/2024,Cardiology,E1055,Female,61,Consultation,16,6304.32,3817.36,101.6,4.6
391,05/02/2024,Pediatrics,E1836,Male,52,Surgery,27,3857.5,1999.86,94.8,2.1
392,07/06/2024,Outpatient,E1406,Female,51,Follow-up,25,8314.84,5087.59,81.8,1.38
393,16/02/2024,Emergency,E1752,Female,63,Surgery,45,6426.66,4022.34,72.5,1.67
394,30/01/2024,Cardiology,E1713,Female,32,Diagnostics,46,7500.3,6235.74,29.9,1.38
395,19/01/2024,Radiology,E1121,Male,32,Follow-up,32,724.57,522.4,74.8,3.19
396,23/09/2024,Orthopedics,E1226,Male,42,Diagnostics,13,2703.5,1609.81,73.4,2.99
397,07/07/2024,Radiology,E1741,Male,42,Surgery,31,9883.96,4627.87,84.9,2.62
398,17/03/2024,Cardiology,E1233,Male,35,Therapy,12,4567.9,3466.12,84.6,4.97
399,07/08/2024,Radiology,E1396,Female,40,Surgery,9,1719.75,777.42,88.3,3.31
400,01/10/2024,Outpatient,E1028,Female,37,Therapy,8,3104.53,1365.09,14.9,4.58
401,29/11/2024,Emergency,E1137,Female,41,Follow-up,49,2322.74,1304.65,31.1,2.42
402,31/08/2024,Outpatient,E1129,Female,23,Therapy,13,1159.53,764.74,12.8,4.2
403,07/09/2024,Outpatient,E1729,Male,53,Follow-up,19,2720.26,1822.59,106.2,3.6
404,16/11/2024,Pediatrics,E1049,Female,40,Therapy,30,5563.1,3127.39,43.3,3.68
405,13/07/2024,Oncology,E1513,Male,38,Consultation,48,9944.32,7268.5,69.1,3.92
406,13/11/2024,Cardiology,E1993,Female,60,Therapy,35,4919.45,2115.71,69.7,4.83
407,25/06/2024,Radiology,E1891,Female,60,Therapy,48,2165.38,1613.21,28.1,3.14
408,30/11/2024,Radiology,E1473,Female,57,Diagnostics,31,1418.43,886.78,92,2.39
409,29/09/2024,Outpatient,E1824,Male,55,Diagnostics,5,6816.66,5437.82,111.6,1.94
410,24/03/2024,Pediatrics,E1563,Male,53,Diagnostics,7,4293.5,2044.6,119.1,4.71
411,15/01/2024,Emergency,E1322,Male,24,Consultation,38,5629.59,4621.99,64.9,3.49
412,13/07/2024,Oncology,E1017,Male,55,Diagnostics,48,1346.68,1047.23,19.7,4.3
413,31/07/2024,Cardiology,E1139,Female,43,Follow-up,10,7929.27,5981.62,9.2,2.21
414,21/07/2024,Cardiology,E1881,Female,59,Therapy,23,2999.57,1739.96,15.1,4.75
415,11/07/2024,Emergency,E1045,Female,38,Therapy,15,5761.12,3184.53,50.7,2.79
416,29/11/2024,Pediatrics,E1856,Female,45,Therapy,21,6205.65,4082.32,110.7,2.99
417,09/01/2024,Emergency,E1847,Female,44,Surgery,49,9925.5,8195.61,29,4.72
418,27/01/2024,Emergency,E1185,Female,61,Consultation,18,1605.48,1298.39,48.8,4.51
419,04/06/2024,Outpatient,E1553,Male,55,Diagnostics,9,8746.54,7023.15,95.9,2.22
420,03/02/2024,Emergency,E1759,Female,51,Consultation,5,1268.73,763.13,25,3.78
421,11/09/2024,Pediatrics,E1111,Male,35,Surgery,17,3787.95,3362.96,78.7,4.29
422,08/04/2024,Emergency,E1858,Female,44,Follow-up,25,1758.98,1461.73,111.1,2.95
423,28/10/2024,Emergency,E1872,Male,63,Surgery,37,6259.4,4897.39,25.1,3.01
424,13/06/2024,Orthopedics,E1030,Female,61,Follow-up,9,4287.3,2028.69,47.3,1.27
425,23/11/2024,Orthopedics,E1315,Male,55,Surgery,31,745.21,348.45,115.8,3.2
426,23/04/2024,Pediatrics,E1490,Female,50,Diagnostics,13,9675.31,5962.4,40.9,3.02
427,03/06/2024,Cardiology,E1279,Male,49,Surgery,45,4675.36,2117.15,78.7,1.86
428,30/01/2024,Radiology,E1186,Male,61,Surgery,47,6386.09,4630.56,22.5,1.25
429,23/01/2024,Orthopedics,E1005,Male,47,Therapy,14,7917.24,4987.07,11.7,4.98
430,22/06/2024,Radiology,E1894,Female,61,Follow-up,16,1048.92,784.09,118.1,1.96
431,28/03/2024,Radiology,E1989,Female,41,Diagnostics,39,1851.37,852.91,39.9,1.4
432,19/02/2024,Radiology,E1722,Female,22,Consultation,48,7075.53,3050.59,63.6,4.99
433,14/09/2024,Emergency,E1098,Male,50,Surgery,40,8232.72,5825.55,40.2,3.5
434,28/12/2024,Outpatient,E1516,Female,33,Therapy,20,5506.89,3375.95,20,4.55
435,18/07/2024,Emergency,E1556,Female,38,Therapy,23,4772.95,2373.64,47.3,2.66
436,14/09/2024,Outpatient,E1205,Female,39,Therapy,15,8361.61,6411.74,93.5,1.04
437,23/08/2024,Cardiology,E1277,Female,39,Consultation,26,4453.46,2853.21,7.2,2.04
438,02/06/2024,Cardiology,E1079,Female,25,Surgery,37,7722.75,3618.53,66.6,1.86
439,07/04/2024,Pediatrics,E1069,Male,60,Diagnostics,15,615.15,320.25,117.2,4.21
440,02/12/2024,Pediatrics,E1554,Male,45,Surgery,20,9615.98,6191.99,17.6,3.19
441,07/01/2024,Outpatient,E1353,Male,24,Diagnostics,18,4816.58,3960.09,16.3,2.95
442,02/09/2024,Oncology,E1691,Female,41,Diagnostics,11,1925.46,1082.76,89.8,2.9
443,14/04/2024,Radiology,E1253,Male,31,Diagnostics,5,4070.94,2431.32,57.8,4.14
444,22/04/2024,Emergency,E1430,Male,47,Therapy,14,8974.8,7876.89,95.5,2.26
445,01/05/2024,Pediatrics,E1028,Male,65,Therapy,50,7037.28,4354.68,34.3,4.36
446,08/11/2024,Orthopedics,E1182,Male,52,Consultation,34,865.05,736.05,58.1,3.55
447,15/11/2024,Emergency,E1963,Male,62,Follow-up,11,6763.86,5732.77,78.2,3.46
448,13/01/2024,Oncology,E1459,Male,59,Therapy,29,1133.19,747,22.3,3.95
449,06/08/2024,Emergency,E1803,Male,23,Therapy,29,5366.11,3971.53,9.8,1.34
450,01/11/2024,Orthopedics,E1081,Male,25,Surgery,36,7305.07,3185.32,13.2,1.05
451,10/03/2024,Orthopedics,E1254,Female,56,Follow-up,36,9586.76,7369.86,45.6,2.19
452,10/05/2024,Orthopedics,E1563,Male,60,Therapy,33,3822.18,3009.3,81.1,1.74
453,31/03/2024,Emergency,E1596,Male,30,Surgery,30,2154.04,967.59,80.9,4.06
454,14/03/2024,Outpatient,E1330,Female,28,Follow-up,40,3017.94,1238.78,14.4,4.87
455,14/01/2024,Cardiology,E1022,Male,53,Therapy,21,3306.73,2594.5,76.8,2.53
456,14/10/2024,Outpatient,E1742,Male,41,Surgery,22,2454.03,1130.55,75.7,4.1
457,27/11/2024,Pediatrics,E1223,Male,28,Therapy,11,6617.09,4401.36,9.8,4.87
458,24/08/2024,Radiology,E1843,Male,32,Follow-up,20,8087.78,4419.25,117.7,3.41
459,19/08/2024,Radiology,E1844,Male,54,Diagnostics,36,6033.02,4669.78,98.4,3.63
460,24/12/2024,Pediatrics,E1154,Male,24,Therapy,46,1716.91,977.15,111.7,1.9
461,01/08/2024,Orthopedics,E1298,Male,28,Therapy,15,4035.59,2486.08,55.5,3.45
462,07/06/2024,Pediatrics,E1098,Male,60,Surgery,35,9459.22,4922.07,19,1.79
463,18/01/2024,Orthopedics,E1027,Female,48,Surgery,18,8925.79,6452.5,37.9,4.26
464,24/02/2024,Radiology,E1871,Male,47,Follow-up,37,8683.01,7148.35,110.7,2.01
465,16/12/2024,Emergency,E1842,Female,38,Therapy,34,7672.9,4836,101.8,3.91
466,03/04/2024,Emergency,E1399,Female,65,Diagnostics,38,7876.25,5734.55,25.4,3.18
467,20/10/2024,Outpatient,E1528,Male,55,Follow-up,19,9854.36,8560.42,10,1.66
468,15/07/2024,Cardiology,E1955,Male,55,Consultation,28,1751.42,1336.32,99,1.85
469,27/07/2024,Emergency,E1601,Male,43,Surgery,22,5305.6,4352.46,89.3,3.17
470,01/09/2024,Orthopedics,E1926,Female,25,Follow-up,32,6108.3,3995.93,39.2,3.26
471,01/03/2024,Cardiology,E1248,Female,30,Consultation,12,7044.41,5893.79,78.2,4.04
472,30/10/2024,Orthopedics,E1043,Female,28,Surgery,5,2020.68,1274.6,6.1,1.99
473,15/09/2024,Oncology,E1777,Female,56,Consultation,45,7401.39,6630.94,16.4,2.61
474,19/09/2024,Orthopedics,E1259,Female,64,Therapy,41,8100.67,4066.68,68.8,3.93
475,07/11/2024,Radiology,E1181,Male,39,Consultation,48,6351.86,3137.9,45.9,4.14
476,29/08/2024,Emergency,E1903,Male,35,Consultation,15,5765.15,2321.13,92.5,1.14
477,29/01/2024,Outpatient,E1055,Female,40,Surgery,21,7584.47,3801.64,115.2,2.47
478,25/11/2024,Oncology,E1245,Female,32,Consultation,45,3605.85,1710.77,40.1,4.51
479,02/04/2024,Orthopedics,E1486,Female,24,Diagnostics,34,9965.18,5821.21,56.6,3.89
480,17/11/2024,Oncology,E1942,Female,34,Surgery,34,8918.86,6212.18,50,2.65
481,23/03/2024,Oncology,E1363,Female,57,Diagnostics,25,7108.37,2854.79,76.3,2.42
482,29/06/2024,Orthopedics,E1415,Female,37,Consultation,25,8044.87,3592,72.6,2.92
483,15/12/2024,Emergency,E1554,Female,36,Diagnostics,15,6602.09,2854.92,71.7,3.25
484,04/02/2024,Orthopedics,E1627,Male,22,Diagnostics,26,5826.27,4088.55,82.8,4.22
485,11/11/2024,Cardiology,E1302,Female,52,Therapy,22,3063.3,2489.01,62.3,1.31
486,07/11/2024,Outpatient,E1956,Male,24,Surgery,28,1056.23,599.01,95.3,3.83
487,22/05/2024,Radiology,E1259,Female,51,Consultation,50,7991.84,5263.7,55.6,1.59
488,09/06/2024,Orthopedics,E1523,Female,57,Diagnostics,33,3617.83,2232.24,15.2,1.88
489,05/05/2024,Emergency,E1531,Female,59,Diagnostics,46,6183.14,4747.61,119.8,4.73
490,04/10/2024,Cardiology,E1730,Female,33,Consultation,40,6604.37,4032.79,78.2,4.14
491,20/05/2024,Pediatrics,E1974,Female,49,Follow-up,15,1624.19,982.56,101.6,2.54
492,20/11/2024,Outpatient,E1710,Female,25,Follow-up,42,5932.79,4116.67,26.2,2.45
493,30/10/2024,Orthopedics,E1201,Female,49,Diagnostics,41,3677.86,1519.32,7.8,4.33
494,25/01/2024,Orthopedics,E1587,Male,57,Consultation,32,3094.17,2039.18,39.4,4.76
495,02/12/2024,Pediatrics,E1722,Male,47,Surgery,21,2963.32,1821.93,105.4,4.37
496,04/10/2024,Radiology,E1682,Female,64,Consultation,19,2267.96,1817.37,57.7,2.93
497,26/04/2024,Orthopedics,E1164,Male,37,Therapy,9,1768.06,778.48,88.7,2.99
498,27/05/2024,Outpatient,E1894,Female,22,Surgery,29,4650.08,3556.17,93,1.64
499,17/02/2024,Oncology,E1553,Male,57,Therapy,15,6297.14,2945.03,91.4,3.63
500,02/01/2024,Radiology,E1031,Female,42,Consultation,19,9587.84,4165.72,11.6,2.13
501,18/03/2024,Radiology,E1816,Male,51,Surgery,5,2986.2,1563.24,109.2,2
502,15/10/2024,Cardiology,E1632,Male,54,Follow-up,11,3083.52,2404.22,56.7,4.11
503,11/03/2024,Radiology,E1980,Male,39,Diagnostics,32,1120.98,721.67,8.9,1.25
504,16/03/2024,Emergency,E1187,Male,41,Follow-up,48,9111.16,4278.81,66.2,2.64
505,11/12/2024,Oncology,E1209,Female,29,Follow-up,24,3799.76,3229.48,7.5,3.66
506,15/05/2024,Radiology,E1987,Male,32,Follow-up,16,9652.25,6564.34,112.7,1.21
507,02/06/2024,Cardiology,E1686,Female,58,Follow-up,37,4478.54,2373.98,89,4.93
508,09/09/2024,Emergency,E1400,Female,56,Consultation,15,2937.04,2135.48,27.8,3.26
509,21/02/2024,Cardiology,E1348,Male,57,Therapy,13,4907.36,4347.93,75,2.4
510,18/06/2024,Pediatrics,E1350,Male,57,Therapy,17,1583.91,753.34,30.9,2
511,27/11/2024,Oncology,E1508,Male,34,Consultation,23,8580.85,5840.22,65.2,1.46
512,26/01/2024,Emergency,E1908,Female,23,Follow-up,25,8671.33,6602.41,12.8,3.83
513,04/01/2024,Emergency,E1095,Male,39,Diagnostics,35,5663.61,2496.87,57.7,2.94
514,19/09/2024,Outpatient,E1259,Female,45,Surgery,19,2074.86,1811.04,102.7,3.68
515,30/09/2024,Emergency,E1726,Male,33,Follow-up,37,4891.81,2963.86,79.9,3.18
516,05/01/2024,Pediatrics,E1934,Female,26,Surgery,37,1091.59,716.36,97.7,2.84
517,31/07/2024,Cardiology,E1611,Female,48,Diagnostics,39,993.59,788.06,28.2,2.03
518,22/11/2024,Pediatrics,E1470,Female,63,Surgery,39,2064.71,1166.78,92,3.08
519,23/04/2024,Oncology,E1732,Female,36,Therapy,7,2446.37,2052.3,106.2,4.48
520,12/12/2024,Outpatient,E1374,Female,59,Diagnostics,8,2768.56,1732.07,118.3,4.09
521,22/12/2024,Pediatrics,E1459,Male,29,Consultation,9,758.09,327.95,58.4,4.64
522,14/04/2024,Radiology,E1503,Male,45,Surgery,41,5617.67,3645.34,17.1,3.63
523,02/02/2024,Pediatrics,E1786,Female,65,Surgery,19,8309.98,4904.63,94.2,4.86
524,12/10/2024,Cardiology,E1345,Female,51,Follow-up,23,2435.78,1611.67,38,4.17
525,31/08/2024,Pediatrics,E1344,Male,39,Follow-up,9,5987.14,4294.52,96.8,2.58
526,15/08/2024,Orthopedics,E1848,Female,51,Therapy,22,9193.36,6127.51,23.2,3.78
527,13/01/2024,Outpatient,E1591,Female,22,Follow-up,10,8035.98,4487.14,103.6,4.62
528,23/01/2024,Orthopedics,E1803,Female,54,Surgery,40,3130.59,2791.74,21.2,1.81
529,03/07/2024,Emergency,E1922,Male,28,Therapy,49,2250.14,1905.86,80.2,1.61
530,19/03/2024,Orthopedics,E1626,Female,51,Diagnostics,42,4683.07,3313.97,14.6,4.53
531,05/11/2024,Pediatrics,E1949,Female,54,Surgery,26,8134.23,5308.43,116.2,2.67
532,03/11/2024,Oncology,E1729,Female,58,Surgery,11,9849.05,7228.81,78,1.66
533,10/08/2024,Emergency,E1722,Male,42,Therapy,39,8878.31,5449.02,23.7,1.05
534,02/03/2024,Oncology,E1327,Female,52,Follow-up,30,5817.68,3861.19,87.7,4.56
535,29/08/2024,Cardiology,E1075,Female,33,Follow-up,28,1254.36,960.52,26.6,4.43
536,09/12/2024,Emergency,E1431,Male,61,Follow-up,36,8281.1,5551.62,86.7,2.26
537,21/06/2024,Cardiology,E1847,Female,49,Consultation,41,4976.1,4034.71,57.8,2.43
538,23/05/2024,Emergency,E1630,Female,34,Diagnostics,31,5195.02,4229.39,43.5,1.7
539,04/01/2024,Radiology,E1528,Female,23,Diagnostics,32,7264.13,5905.66,16.6,1.96
540,04/09/2024,Orthopedics,E1725,Male,53,Therapy,17,1848.73,1061.12,56.8,4
541,08/09/2024,Radiology,E1703,Female,53,Follow-up,32,6685.9,4750.09,45.5,4.37
542,19/04/2024,Emergency,E1682,Male,47,Diagnostics,46,4977.23,4427.51,77.9,1.51
543,09/03/2024,Pediatrics,E1173,Male,34,Diagnostics,22,6923.69,3894.94,83.9,1.28
544,24/05/2024,Outpatient,E1629,Female,39,Surgery,6,2161.37,1789.33,31.1,4.35
545,28/09/2024,Orthopedics,E1310,Male,24,Surgery,14,3153.12,2274.79,84.8,3.05
546,19/04/2024,Orthopedics,E1295,Female,47,Diagnostics,47,3400.45,1721.72,8.8,2.22
547,12/05/2024,Pediatrics,E1234,Male,36,Therapy,8,6705.05,5827.71,105.2,4.06
548,13/09/2024,Orthopedics,E1505,Female,63,Follow-up,28,7990.25,5852.8,34.9,4.63
549,02/11/2024,Orthopedics,E1651,Male,49,Therapy,13,6871.96,4674.45,17.8,2.79
550,06/02/2024,Pediatrics,E1853,Female,61,Follow-up,9,4873.4,4056.04,67.9,2.52
551,26/04/2024,Radiology,E1546,Male,24,Diagnostics,29,9779.6,4453.24,53.6,1.17
552,22/11/2024,Emergency,E1897,Male,40,Surgery,11,7529.09,6467.78,37.2,4.43
553,31/01/2024,Pediatrics,E1786,Male,33,Follow-up,12,3276.07,2802.3,91.7,4.22
554,28/10/2024,Orthopedics,E1114,Female,40,Therapy,6,671.06,591.48,88.6,2.22
555,16/06/2024,Radiology,E1398,Female,45,Surgery,42,8379.25,4531.17,105.4,1.45
556,15/07/2024,Emergency,E1636,Female,41,Surgery,44,7185.02,4816.47,16.1,1.97
557,01/07/2024,Orthopedics,E1614,Male,38,Follow-up,8,617.84,391.95,39.6,3.39
558,30/01/2024,Oncology,E1109,Male,38,Diagnostics,28,3323.76,1827.93,90.5,1.19
559,17/07/2024,Outpatient,E1490,Female,36,Follow-up,22,9077.5,7499.21,81.8,3.37
560,31/07/2024,Orthopedics,E1726,Female,55,Surgery,23,8976.87,4422.59,14.1,1.96
561,22/05/2024,Emergency,E1539,Male,63,Therapy,26,8048.49,3358.92,72,4.98
562,08/04/2024,Emergency,E1394,Male,39,Consultation,9,8629.11,5701.45,12.3,4.33
563,25/09/2024,Radiology,E1836,Male,48,Follow-up,40,6190.3,2831.85,15.8,4.64
